url,type,keyword_target,primary,funnel,intent,cluster,body_word_count,internal_link_count,external_link_count,inbound_count,outbound_count,anchor_flag_count,title,title_len,desc_len,h1_count,h2_count,schema_types,schema_issue_count,primary_freq_exact,primary_freq_family,cannibalization_count,indexable,redirected,canonical_self,noindex,in_sitemap
/case-study-cybersierra/,case-study,True,cybersierra case study,bofu,navigational,null,141,0,0,1,0,0,CyberSierra Case Study: 279% Organic Traffic Growth,51,150,1,6,Article|BreadcrumbList|Organization,2,0,0,0,True,False,True,False,True
/case-study-devrev/,case-study,True,devrev case study,bofu,navigational,null,124,0,0,0,0,0,DevRev Case Study: 127% Traffic Growth in 6 Months,50,141,1,6,Article|BreadcrumbList|Organization,2,0,0,0,True,False,True,False,True
/case-study-hyperstart/,case-study,True,hyperstart case study,bofu,navigational,null,269,0,0,16,0,0,HyperStart Case Study: 2X Leads at 73% Less Cost,48,143,1,6,Article|BreadcrumbList|Organization,2,0,0,0,True,False,True,False,True
/case-study-hyperverge/,case-study,True,hyperverge case study,bofu,navigational,null,325,0,0,16,0,0,HyperVerge Case Study: 3.5X MQL Growth,38,136,1,6,Article|BreadcrumbList|Organization,2,0,0,0,True,False,True,False,True
/case-study-spendflo/,case-study,True,spendflo case study,bofu,navigational,null,154,0,0,2,0,0,Spendflo Case Study: 61% Traffic Lift in 6 Months,49,146,1,6,Article|BreadcrumbList|Organization,2,0,0,0,True,False,True,False,True
/case-study-storylane/,case-study,True,storylane case study,bofu,navigational,null,459,0,0,16,0,0,"Storylane Case Study: 2.5X Growth, 62% More Demos",49,148,1,7,Article|BreadcrumbList|Organization,2,0,0,0,True,False,True,False,True
/tools/free-seo-roi-calculator/,tool,True,free seo roi calculator,bofu,transactional,null,0,0,0,0,0,0,Free SEO ROI Calculator for B2B SaaS,36,152,1,10,Organization|WebApplication,0,0,0,0,True,False,True,False,True
/tools/ppc-roas-calculator/,tool,True,ppc roas calculator,bofu,transactional,null,0,0,0,0,0,0,ROAS Calculator for B2B SaaS Paid Campaigns,43,159,1,3,Organization|WebApplication,0,0,0,0,True,False,True,False,True
/author/deepan-siddhu/,author,False,,brand,navigational,null,0,0,0,0,0,0,"Deepan Siddhu, Sr. Director of Growth Marketing | PipeRocket Digital",68,151,1,2,Article|BreadcrumbList|Organization,4,0,0,0,True,False,True,False,True
/author/douglas-ribback/,author,False,,brand,navigational,null,0,0,0,0,0,0,"Douglas Ribback, VP, Head of Global Demand Generation | PipeRocket Digital",74,147,1,2,Article|BreadcrumbList|Organization,4,0,0,0,True,False,True,False,True
/author/immanual/,author,False,,brand,navigational,null,0,0,0,0,0,0,"Immanual D M, PPC Specialist, PipeRocket Digital",48,153,1,2,Article|BreadcrumbList|Organization,4,0,0,0,True,False,True,False,True
/author/jithesh-joseph/,author,False,,brand,navigational,null,0,0,0,0,0,0,"Jithesh Joseph, Associate Director, Marketing | PipeRocket Digital",66,146,1,2,Article|BreadcrumbList|Organization,4,0,0,0,True,False,True,False,True
/author/kamaraj-mathiarasan/,author,False,,brand,navigational,null,0,0,0,1,0,0,"Kamaraj Mathiarasan (Kim), Co-Founder, PipeRocket Digital",57,132,1,3,Article|BreadcrumbList|Organization,4,0,0,0,True,False,True,False,True
/author/omar/,author,False,,brand,navigational,null,0,0,0,0,0,0,"Omar Sheriff, SEO Specialist, PipeRocket Digital",48,151,1,3,Article|BreadcrumbList|Organization,4,0,0,0,True,False,True,False,True
/author/praveen-ravi/,author,False,,brand,navigational,null,0,0,0,0,0,0,"Praveen Ravi, Co-Founder, PipeRocket Digital",44,155,1,3,Article|BreadcrumbList|Organization,4,0,0,0,True,False,True,False,True
/author/pritesh-vora/,author,False,,brand,navigational,null,0,0,0,0,0,0,"Pritesh Vora, SaaS Growth Advisor | PipeRocket Digital",54,150,1,2,Article|BreadcrumbList|Organization,4,0,0,0,True,False,True,False,True
/author/ranjeeth/,author,False,,brand,navigational,null,0,0,0,0,0,0,"Ranjeeth Kumar, SEO Manager at PipeRocket",41,153,1,3,Article|BreadcrumbList|Organization,4,0,0,0,True,False,True,False,True
/author/rohith/,author,False,,brand,navigational,null,0,0,0,0,0,0,"Sabari Rohith, Sr. SEO Specialist, PipeRocket Digital",53,158,1,3,Article|BreadcrumbList|Organization,4,0,0,0,True,False,True,False,True
/author/sabarish-chandrasekar/,author,False,,brand,navigational,null,0,0,0,0,0,0,"Sabarish Chandrasekar, PPC Lead, PipeRocket Digital",51,151,1,2,Article|BreadcrumbList|Organization,4,0,0,0,True,False,True,False,True
/author/vignesh-sampath/,author,False,,brand,navigational,null,0,0,0,0,0,0,"Vignesh Sampath, SEO Lead, PipeRocket Digital",45,150,1,3,Article|BreadcrumbList|Organization,4,0,0,0,True,False,True,False,True
/author/vishnu-prasad/,author,False,,brand,navigational,null,0,0,0,0,0,0,"Vishnu Prasadh, PPC Manager at PipeRocket",41,72,1,3,Article|BreadcrumbList|Organization,4,0,0,0,True,False,True,False,True
/,home,True,saas marketing agency,brand,commercial,null,0,0,0,52,0,0,B2B SaaS Marketing Agency Built for Pipeline | PipeRocket,57,156,1,14,Organization|WebSite,0,1,1,3,True,False,True,False,True
/alternative/,section,False,,brand,navigational,null,0,0,0,0,0,0,B2B SaaS Marketing Agency Alternatives,38,163,1,1,Article|BreadcrumbList|Organization,2,0,0,0,True,False,True,False,True
/author/,section,False,,brand,navigational,null,0,0,0,0,0,0,PipeRocket Authors | B2B SaaS Marketing Writers & Operators,59,161,1,1,Article|BreadcrumbList|Organization,4,0,0,0,True,False,True,False,True
/blogs/,section,False,,brand,navigational,null,0,0,0,0,0,0,B2B SaaS Marketing Blog,23,158,1,1,Article|BreadcrumbList|Organization,2,0,0,0,True,False,True,False,True
/case-study/,section,False,,brand,navigational,null,26,0,0,1,0,0,B2B SaaS Marketing Case Studies,31,147,1,6,Article|BreadcrumbList|Organization,2,0,0,0,True,False,True,False,True
/compare/,section,False,,brand,navigational,null,0,0,0,0,0,0,PipeRocket vs Other B2B SaaS Agencies (Honest Compare),54,168,1,1,Organization,0,0,0,0,True,False,True,False,True
/glossary/,section,False,,brand,navigational,null,0,0,0,0,0,0,"B2B SaaS Marketing Glossary | SEO, PPC, ABM Terms Explained",59,164,1,1,Article|BreadcrumbList|Organization,2,0,0,0,True,False,True,False,True
/list/,section,False,,brand,navigational,null,0,0,0,1,0,0,Best B2B SaaS Marketing & Agency Lists,38,169,1,1,Article|BreadcrumbList|Organization,2,0,0,0,True,False,True,False,True
/tools/,section,False,,brand,navigational,null,0,0,0,0,0,0,Free B2B SaaS Marketing Tools | PipeRocket,42,162,1,1,Organization,0,0,0,0,True,False,True,False,True
/vs/,section,False,,brand,navigational,null,0,0,0,0,0,0,Head-to-Head SaaS Tool & Agency Comparisons,43,161,1,1,Article|BreadcrumbList|Organization,4,0,0,0,True,False,True,False,True
/about-us/,utility,False,,brand,navigational,null,120,0,0,0,0,0,About PipeRocket Digital | B2B SaaS Marketing Operators,55,138,1,5,Organization,0,0,0,0,True,False,True,False,True
/account-based-marketing-agency/,landing,True,account based marketing agency,bofu,commercial,null,0,0,0,4,0,0,AI-First ABM Agency for US B2B SaaS | PipeRocket,48,174,1,14,Organization,0,0,0,0,True,False,True,False,True
/ai-seo-services/,landing,True,ai seo services,bofu,commercial,null,0,0,0,40,0,0,AI SEO Services for B2B SaaS (AEO + GEO) | PipeRocket,53,150,1,14,?|Organization,0,3,3,4,True,False,True,False,True
/bing-ads-agency/,landing,True,bing ads agency,bofu,commercial,null,0,0,0,0,0,0,B2B SaaS Bing Ads Agency | Pipeline-Attributed Microsoft Ads,60,189,1,15,?|Organization,0,4,4,0,True,False,True,False,True
/careers/,utility,False,,brand,navigational,null,1277,1,0,0,1,0,Careers at PipeRocket Digital | B2B SaaS Marketing Roles,56,160,1,9,Organization,0,0,0,0,True,False,True,False,True
/contact-us/,utility,False,,brand,navigational,null,0,0,0,159,0,0,Contact PipeRocket Digital | B2B SaaS Marketing Agency,54,139,1,4,Organization,0,0,0,0,True,False,True,False,True
/content-marketing-agency/,landing,True,content marketing agency,bofu,commercial,null,0,0,0,11,0,0,AI-First Content Marketing Agency for US B2B SaaS | PipeRocket,62,162,1,14,?|Organization,0,7,7,0,True,False,True,False,True
/cookies-policy/,utility,False,,brand,navigational,null,957,2,13,1,2,0,Cookies Policy | PipeRocket Digital,35,141,1,9,Organization,0,0,0,0,True,False,True,False,True
/cybersecurity-marketing-agency/,landing,True,cybersecurity marketing agency,bofu,commercial,null,0,0,0,0,0,0,AI-First Cybersecurity Marketing Agency for US B2B SaaS | PipeRocket,68,196,1,16,?|Organization,0,4,4,2,True,False,True,False,True
/devtools-marketing-agency/,landing,True,devtools marketing agency,bofu,commercial,null,0,0,0,0,0,0,AI-First DevTools Marketing Agency for US B2B SaaS | PipeRocket,63,199,1,15,?|Organization,0,4,4,1,True,False,True,False,True
/edtech-marketing-agency/,landing,True,edtech marketing agency,bofu,commercial,null,0,0,0,1,0,0,AI-First EdTech Marketing Agency for US B2B SaaS | PipeRocket,61,222,1,15,?|Organization,0,4,4,1,True,False,True,False,True
/enterprise-ai-seo-services/,landing,True,enterprise ai seo services,bofu,commercial,null,0,0,0,0,0,0,Enterprise AI SEO Agency | AI Search Visibility at Scale,56,149,1,14,?|Organization,0,0,0,0,True,False,True,False,True
/enterprise-ppc-agency/,landing,True,enterprise ppc agency,bofu,commercial,null,0,0,0,0,0,0,Enterprise PPC Agency | Pipeline-Attributed Paid Media at Scale,63,152,1,15,?|Organization,0,4,4,0,True,False,True,False,True
/enterprise-seo-agency/,landing,True,enterprise seo agency,bofu,commercial,null,0,0,0,0,0,0,Enterprise SEO Agency | Organic Pipeline at Scale,49,159,1,15,?|Organization,0,3,3,7,True,False,True,False,True
/faqs/,utility,False,,brand,navigational,null,0,0,0,0,0,0,"FAQs: Pricing, Process, Services & Results",42,127,1,5,Organization,0,0,0,0,True,False,True,False,True
/fintech-marketing-agency/,landing,True,fintech marketing agency,bofu,commercial,null,0,0,0,1,0,0,AI-First Fintech Marketing Agency for US B2B SaaS | PipeRocket,62,213,1,15,?|Organization,0,4,4,3,True,False,True,False,True
/fintech-ppc-agency/,landing,True,fintech ppc agency,bofu,commercial,null,0,0,0,1,0,0,AI-First Fintech PPC Agency for US B2B SaaS | PipeRocket,56,160,1,15,?|Organization,0,3,3,4,True,False,True,False,True
/fintech-seo-agency/,landing,True,fintech seo agency,bofu,commercial,null,0,0,0,2,0,0,AI-First Fintech SEO Agency for US B2B SaaS | PipeRocket,56,160,1,15,?|Organization,0,3,3,2,True,False,True,False,True
/google-ads-agency/,landing,True,google ads agency,bofu,commercial,null,0,0,0,1,0,0,B2B SaaS Google Ads Agency | Pipeline-Attributed Paid Search,60,156,1,15,?|Organization,0,4,4,2,True,False,True,False,True
/healthtech-marketing-agency/,landing,True,healthtech marketing agency,bofu,commercial,null,0,0,0,1,0,0,AI-First Health Tech Marketing Agency for US B2B SaaS | PipeRocket,66,234,1,16,?|Organization,0,3,3,1,True,False,True,False,True
/hrtech-marketing-agency/,landing,True,hrtech marketing agency,bofu,commercial,null,0,0,0,1,0,0,AI-First HR Tech Marketing Agency for US B2B SaaS | PipeRocket,62,205,1,15,?|Organization,0,2,2,0,True,False,True,False,True
/hrtech-ppc-agency/,landing,True,hrtech ppc agency,bofu,commercial,null,0,0,0,0,0,0,AI-First HR Tech PPC Agency for US B2B SaaS | PipeRocket,56,143,1,15,?|Organization,0,2,2,0,True,False,True,False,True
/hrtech-seo-agency/,landing,True,hrtech seo agency,bofu,commercial,null,0,0,0,0,0,0,AI-First HR Tech SEO Agency for US B2B SaaS | PipeRocket,56,143,1,15,Organization,0,2,2,0,True,False,True,False,True
/insurancetech-marketing-agency/,landing,True,insurancetech marketing agency,bofu,commercial,null,0,0,0,0,0,0,AI-First InsurTech Marketing Agency for US B2B SaaS | PipeRocket,64,224,1,16,?|Organization,0,0,0,0,True,False,True,False,True
/legaltech-marketing-agency/,landing,True,legaltech marketing agency,bofu,commercial,null,0,0,0,0,0,0,AI-First Legal Tech Marketing Agency for US B2B SaaS | PipeRocket,65,221,1,15,?|Organization,0,3,3,0,True,False,True,False,True
/link-building-agency/,landing,True,link building agency,bofu,commercial,null,0,0,0,16,0,0,AI-First Link Building Agency for US B2B SaaS | PipeRocket,58,167,1,15,?|Organization,0,6,6,0,True,False,True,False,True
/linkedin-marketing-agency/,landing,True,linkedin marketing agency,bofu,commercial,null,0,0,0,0,0,0,LinkedIn Marketing Agency | Revenue-Focused for B2B SaaS,56,145,1,15,?|Organization,0,4,4,3,True,False,True,False,True
/marketing-ops/,landing,True,marketing ops agency,bofu,commercial,null,0,0,0,25,0,0,AI-First Marketing Ops Agency for US B2B SaaS | PipeRocket,58,162,1,14,Organization,0,2,2,0,True,False,True,False,True
/martech-marketing-agency/,landing,True,martech marketing agency,bofu,commercial,null,0,0,0,1,0,0,AI-First MarTech Marketing Agency for US B2B SaaS | PipeRocket,62,235,1,15,?|Organization,0,4,4,1,True,False,True,False,True
/paid-social-agency/,landing,True,paid social agency,bofu,commercial,null,0,0,0,1,0,0,B2B SaaS Paid Social Agency | Pipeline-Attributed Social Ads,60,161,1,15,?|Organization,0,4,4,0,True,False,True,False,True
/partnership/,utility,False,,brand,navigational,null,781,1,0,0,1,0,"PipeRocket Partnership Program | Referral, Agency, Integration, Content",71,186,1,7,Organization,0,0,0,0,True,False,True,False,True
/pricing/,landing,True,,brand,commercial,null,0,0,0,2,0,0,B2B SaaS Marketing Agency Pricing | PipeRocket Plans,52,151,1,9,Organization,0,0,0,0,True,False,True,False,True
/privacy-policy/,utility,False,,brand,navigational,null,0,0,0,2,0,0,Privacy Policy,14,141,1,1,Organization,0,0,0,0,True,False,True,False,True
/programmatic-seo-agency/,landing,True,programmatic seo agency,bofu,commercial,null,0,0,0,9,0,0,AI-First Programmatic SEO (PSEO) Agency for US B2B SaaS | PipeRocket,68,164,1,16,?|Organization,0,4,4,0,True,False,True,False,True
/proptech-marketing-agency/,landing,True,proptech marketing agency,bofu,commercial,null,0,0,0,1,0,0,AI-First PropTech Marketing Agency for US B2B SaaS | PipeRocket,63,240,1,15,?|Organization,0,4,4,1,True,False,True,False,True
/research-methodology/,utility,False,,brand,navigational,null,1582,5,0,60,5,2,Research Methodology & Editorial Policy,39,121,1,11,Organization,0,0,0,0,True,False,True,False,True
/reviews/,landing,True,,brand,commercial,null,0,0,0,0,0,0,Reviews | Verified B2B SaaS Clients,35,127,1,2,Organization,0,0,0,0,True,False,True,False,True
/saas-ppc/faqs/,utility,False,,brand,navigational,null,1991,0,0,0,0,0,"SaaS PPC Agency FAQs | Pricing, Channels, Attribution",53,155,1,7,Organization,0,0,0,0,True,False,True,False,True
/saas-ppc/,landing,True,saas ppc,bofu,commercial,null,0,0,0,75,0,0,B2B SaaS PPC Agency | Pipeline-Attributed Paid Media,52,145,1,15,?|Organization,0,10,10,5,True,False,True,False,True
/saas-seo-agency/faqs/,utility,False,,brand,navigational,null,2263,0,0,0,0,0,"SaaS SEO Agency FAQs | Pricing, Timelines, Reporting",52,158,1,7,Organization,0,0,0,0,True,False,True,False,True
/saas-seo-agency/,landing,True,saas seo agency,bofu,commercial,null,0,0,0,136,0,0,B2B SaaS SEO Agency | Pipeline-First Organic Growth,51,149,1,15,?|FAQPage|Organization,0,4,4,21,True,False,True,False,True
/schedule-a-demo/,utility,False,,brand,navigational,null,0,0,0,0,0,0,Book a Demo | PipeRocket Digital B2B SaaS Marketing,51,145,1,1,Organization,0,0,0,0,True,False,True,False,True
/technical-seo-agency/,landing,True,technical seo agency,bofu,commercial,null,0,0,0,5,0,0,"B2B SaaS Technical SEO Agency | Crawl, Index & Convert",54,173,1,15,?|Organization,0,3,3,2,True,False,True,False,True
/terms-and-conditions/,utility,False,,brand,navigational,null,2470,4,0,1,3,0,Terms and Conditions | PipeRocket Digital,41,178,1,20,Organization,0,0,0,0,True,False,True,False,True
/webinar-pritesh/,utility,False,,brand,navigational,null,0,0,0,0,0,0,Webinar: B2B SaaS Marketing with Pritesh,40,159,1,1,Organization,0,0,0,0,True,False,True,False,True
/write-for-us-digital-marketing-seo-ppc/,utility,False,,brand,navigational,null,0,0,0,0,0,0,Write for PipeRocket | B2B SaaS Marketing Contributor Guide,59,157,1,1,Organization,0,0,0,0,True,False,True,False,True
